pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
TP53->-FBXW7,2,1,11.000000,11,,1.829209e-03
TP53->-ERBB3,2,1,11.000000,11,,5.832867e-05
TP53->-FOXA1,2,1,11.170962,10,,5.902576e-02
PIK3CA->-PTPRT,2,1,11.076369,10,,2.543425e-02
PIK3CA->-RICTOR,2,1,11.000000,10,,2.122676e-03
TP53->-SETD2,2,1,10.750000,10,,2.694628e-04
TP53->-NOTCH4,2,1,10.697674,10,,1.219151e-04
PIK3CA->-NOTCH4,2,1,10.666667,10,,1.743046e-02
TP53->-PTPRS,2,1,10.665753,10,,1.033851e-04
GATA3->-MAP3K1,2,1,10.500000,10,,6.754059e-01
ESR1->-GATA3,2,1,10.500000,10,,2.592214e-01
PIK3CA->-KMT2A,2,1,10.500000,10,,3.949024e-02
TP53->-EPHA5,2,1,10.359794,10,,3.281062e-03
GATA3->-ARID1A,2,1,10.333333,10,,3.929027e-01
TP53->-EP300,2,1,10.256098,10,,3.093787e-03
TP53->-CARD11,2,1,10.000000,10,,1.436355e-03
TP53->-ATRX,2,1,10.000000,10,,2.781223e-04
TP53->-NOTCH2,2,1,10.000000,10,,2.976003e-04
TP53->-BARD1,2,1,10.000000,10,,7.966427e-05
TP53->-ARID1B,2,1,10.000000,10,,1.439393e-02
CDH1->-PTEN,2,1,10.000000,10,,2.117755e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.410277e-01
TP53->-MAP2K4,2,1,10.000000,10,,1.235521e-01
CDH1->-GATA3,2,1,10.000000,10,,7.581008e-03
TP53->-MED12,2,1,10.230067,9,,2.965283e-02
PIK3CA->-CREBBP,2,1,9.666667,9,,1.081852e-01
PIK3CA->-NF1,2,1,9.666667,9,,7.211612e-01
TP53->-PTPRT,2,1,9.576369,9,,2.297726e-03
PIK3CA->-FLT4,2,1,9.500000,9,,2.781935e-02
TP53->-ARID5B,2,1,9.500000,9,,1.488062e-03
KMT2C->-MAP3K1,2,1,9.500000,9,,3.628216e-01
ERBB2->-PIK3CA,2,1,9.500000,9,,4.173358e-01
PIK3CA->-MAP2K4,2,1,9.500000,9,,9.358279e-01
TP53->-SPEN,2,1,9.400000,9,,3.709728e-02
TP53->-EPHB1,2,1,9.000000,9,,9.927250e-04
CDH1->-MAP2K4,2,1,9.000000,9,,1.656940e-02
ARID1A->-GATA3,2,1,9.000000,9,,5.739766e-01
AKT1->-CDH1,2,1,9.000000,9,,3.675928e-01
PTEN->-NF1,2,1,9.000000,9,,1.958569e-02
AKT1->-GATA3,2,1,9.000000,9,,5.282738e-03
TP53->-ERCC5,2,1,9.000000,9,,3.119012e-04
TP53->-SF3B1,2,1,9.000000,9,,7.275132e-04
TP53->-ZFHX3,2,1,9.000000,9,,1.072233e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.377455e-01
TP53->-POLE,2,1,9.000000,9,,2.397741e-04
PIK3CA->-POLE,2,1,9.000000,9,,2.072731e-03
TP53->-TET2,2,1,9.000000,9,,3.154705e-04
CDH1->-MAP3K1 CDH1->-PIK3CA PIK3CA->-MAP3K1,3,3,8.000000,8,,9.455568e-04
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,,3.052904e-04
TP53->-RICTOR,2,1,8.678626,8,,3.158045e-04
PTEN->-KMT2C,2,1,8.500000,8,,9.029135e-03
MEN1->-PIK3CA,2,1,8.500000,8,,8.123381e-02
TP53->-ROS1,2,1,8.500000,8,,5.150460e-02
PIK3CA->-ARID2,2,1,8.500000,8,,9.401608e-02
TP53->-ANKRD11,2,1,8.500000,8,,8.281338e-04
MAP3K1->-KMT2C,2,1,8.500000,8,,5.492440e-01
TBX3->-CDH1,2,1,8.466667,8,,9.531604e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.378319e-03
TP53->-TSC2,2,1,8.359794,8,,1.284771e-02
ATM->-PIK3CA,2,1,8.251111,8,,6.187433e-01
PIK3CA->-PTCH1,2,1,8.000000,8,,6.754806e-03
CDH1->-CREBBP,2,1,8.000000,8,,3.422120e-02
RB1->-TP53,2,1,8.000000,8,,9.842591e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,2.277170e-01
CDH1->-AKT1,2,1,8.000000,8,,5.596228e-01
NCOR1->-TP53,2,1,8.000000,8,,9.658789e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.772924e-01
TP53->-BAP1,2,1,8.000000,8,,6.105587e-03
RUNX1->-CDH1,2,1,8.000000,8,,9.079802e-01
CBFB->-MAP3K1,2,1,8.000000,8,,3.889509e-02
CDH1->-APC,2,1,8.000000,8,,2.742790e-03
CDH1->-BRCA2,2,1,8.000000,8,,7.181846e-02
CDH1->-NF1,2,1,8.000000,8,,2.056711e-01
PTEN->-CDH1,2,1,8.000000,8,,5.635934e-01
KMT2C->-TP53,2,1,8.000000,8,,9.975159e-01
PTEN->-MAP3K1,2,1,8.000000,8,,4.537245e-02
CDH1->-KMT2C CDH1->-PIK3CA PIK3CA->-KMT2C,3,3,7.000000,7,,1.743673e-03
PIK3CA->-MED12,2,1,8.563401,7,,1.866230e-01
PIK3CA->-CDKN1B,2,1,8.500000,7,,6.972800e-01
TP53->-BRCA1,2,1,8.169400,7,,3.583396e-02
CDH1->-PTPRD,2,1,7.986220,7,,2.603769e-02
PIK3CA->-PTPRS,2,1,7.680934,7,,1.135208e-01
PIK3CA->-ERBB2,2,1,7.666667,7,,7.738408e-01
TP53->-NOTCH1,2,1,7.664787,7,,7.094989e-03
PIK3CA->-DICER1,2,1,7.500000,7,,5.141733e-03
FOXA1->-MAP3K1,2,1,7.500000,7,,1.887882e-01
PIK3CA->-MGA,2,1,7.500000,7,,3.945352e-01
CTCF->-PIK3CA,2,1,7.326531,7,,1.529222e-01
CDH1->-SPEN,2,1,7.266667,7,,1.282115e-01
MAP3K1->-ARID1A,2,1,7.000000,7,,8.832605e-02
TP53->-KDM6A,2,1,7.000000,7,,3.570988e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.250992e-01
CDH1->-EPHB1,2,1,7.000000,7,,2.471470e-03
TP53->-GRIN2A,2,1,7.000000,7,,1.890726e-03
MAP2K4->-GATA3,2,1,7.000000,7,,4.214683e-02
TP53->-DNMT1,2,1,7.000000,7,,7.845993e-04
PIK3CA->-DNMT3A,2,1,7.000000,7,,1.908461e-02
GATA3->-SPEN,2,1,7.000000,7,,1.692013e-01
CBFB->-CDH1,2,1,7.000000,7,,8.662915e-01
PIK3CA->-MDC1,2,1,7.000000,7,,8.723567e-02
CDH1->-KMT2A,2,1,7.000000,7,,3.459826e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.592867e-01
PIK3CA->-BCOR,2,1,7.000000,7,,8.782993e-02
CDH1->-KMT2D,2,1,7.000000,7,,1.469703e-02
NCOR1->-GATA3,2,1,7.000000,7,,1.347065e-02
TP53->-PDGFRA,2,1,7.000000,7,,6.164496e-03
TP53->-MDC1,2,1,7.000000,7,,2.651791e-02
TP53->-BCOR,2,1,7.000000,7,,1.141376e-03
CDH1->-ERBB3,2,1,7.000000,7,,3.295906e-02
TP53->-PALB2,2,1,7.000000,7,,4.056110e-03
TP53->-INSR,2,1,7.000000,7,,3.341755e-03
TP53->-DDR2,2,1,7.000000,7,,4.705079e-03
TP53->-PIK3C2G,2,1,7.000000,7,,3.598315e-04
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,5.513960e-04
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,2.061855e-04
GATA3->-TP53,2,1,7.000000,6,,9.850144e-01
PIK3CA->-KDR,2,1,6.951220,6,,5.318000e-02
TP53->-SOX17,2,1,6.666667,6,,2.992653e-02
PTEN->-PIK3R1,2,1,6.666667,6,,8.063035e-02
MAP2K4->-TP53,2,1,6.666667,6,,8.006303e-01
TP53->-PIK3CG,2,1,6.666667,6,,8.899795e-03
CDH1->-PTPRS,2,1,6.665753,6,,2.631592e-02
PIK3CA->-EPHA5,2,1,6.639344,6,,6.562009e-02
PIK3CA->-PIK3C2G,2,1,6.611111,6,,3.231770e-02
PIK3CA->-ARID5B,2,1,6.500000,6,,5.107323e-02
MAP3K1->-ERBB3,2,1,6.500000,6,,1.426408e-02
MAP3K1->-TBX3,2,1,6.500000,6,,1.253737e-01
PIK3CA->-RAD50,2,1,6.500000,6,,7.548877e-02
PIK3CA->-NSD1,2,1,6.500000,6,,1.758014e-01
TP53->-MTOR,2,1,6.500000,6,,3.159765e-02
ESR1->-ARID1A,2,1,6.500000,6,,1.205830e-01
CDH1->-SETD2,2,1,6.500000,6,,4.652778e-02
CDKN1B->-PIK3CA,2,1,6.500000,6,,8.458055e-01
PIK3CA->-CARD11,2,1,6.500000,6,,2.928105e-02
CDH1->-FAT1,2,1,6.500000,6,,7.239291e-02
TP53->-MGA,2,1,6.500000,6,,4.315348e-02
PIK3CA->-ROS1,2,1,6.500000,6,,1.433332e-01
PIK3CA->-AR,2,1,6.363636,6,,1.948343e-01
ATM->-GATA3,2,1,6.352140,6,,6.396130e-02
TP53->-RECQL4,2,1,6.000000,6,,1.630644e-02
TP53->-PIK3CB,2,1,6.000000,6,,2.749863e-03
CDH1->-RICTOR,2,1,6.000000,6,,1.023449e-02
PIK3CA->-ERBB3,2,1,6.000000,6,,2.907378e-01
TP53->-DNMT3A,2,1,6.000000,6,,8.846746e-02
TP53->-DOT1L,2,1,6.000000,6,,1.359061e-02
PIK3CA->-MTOR,2,1,6.000000,6,,2.022421e-02
KMT2C->-NCOR1,2,1,6.000000,6,,8.219094e-02
TP53->-RAD50,2,1,6.000000,6,,1.172242e-02
TP53->-STK11,2,1,6.000000,6,,3.294659e-02
PIK3CA->-CIC,2,1,6.000000,6,,1.015684e-02
PIK3CA->-MST1R,2,1,6.000000,6,,9.720496e-04
PIK3CA->-FGFR2,2,1,6.000000,6,,2.784469e-02
PIK3CA->-EPHB1,2,1,6.000000,6,,4.271051e-02
AKT1->-MAP3K1,2,1,6.000000,6,,2.322917e-02
ZFHX3->-PIK3CA,2,1,6.000000,6,,6.415971e-01
MAP3K1->-TP53,2,1,6.000000,6,,9.963929e-01
PIK3CA->-NUP93,2,1,6.000000,6,,3.595240e-02
GATA3->-KMT2C,2,1,6.000000,6,,8.022943e-01
TP53->-HNF1A,2,1,6.000000,6,,4.460060e-02
TP53->-KDR,2,1,6.000000,6,,9.643960e-02
GATA3->-CDKN1B,2,1,6.000000,6,,1.227679e-02
CBFB->-TP53,2,1,6.000000,6,,8.574383e-02
CDH1->-PTCH1,2,1,6.000000,6,,5.909718e-02
ESR1->-CDH1,2,1,6.000000,6,,9.542701e-01
PIK3CA->-CBFB,2,1,6.000000,6,,9.999931e-01
TP53->-NOTCH3,2,1,6.000000,6,,2.201968e-02
PIK3CA->-APC,2,1,6.000000,6,,2.098477e-01
ARID1A->-KMT2C,2,1,6.000000,6,,5.207764e-01
CDH1->-RB1,2,1,6.000000,6,,4.816558e-02
STK11->-PIK3CA,2,1,6.000000,6,,1.947212e-01
KMT2C->-FAT1,2,1,6.000000,6,,1.231920e-01
NOTCH1->-PIK3CA,2,1,6.000000,6,,3.346255e-01
CDH1->-ATRX,2,1,6.000000,6,,2.340278e-02
TP53->-TP63,2,1,6.000000,6,,5.232328e-03
PIK3CA->-STAG2,2,1,6.000000,6,,5.080297e-01
PTEN->-ARID1A,2,1,6.000000,6,,1.691506e-02
TP53->-NBN,2,1,6.000000,6,,5.077715e-03
PIK3CA->-NOTCH1,2,1,6.000000,6,,3.322130e-01
TP53->-RPTOR,2,1,6.000000,6,,8.509987e-03
CBFB->-GATA3 CBFB->-PIK3CA PIK3CA->-GATA3,3,3,5.000000,5,,3.954581e-02
CBFB->-GATA3 CBFB->-PIK3CA GATA3->-PIK3CA,3,3,5.666667,5,,3.954581e-02
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,,3.218652e-02
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,,3.929527e-02
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,5,,5.185640e-02
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.032976e-02
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,6.345300e-03
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,5.955071e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,1.971570e-04
PIK3CA->-ANKRD11,2,1,6.523810,5,,2.888719e-01
PIK3CA->-IGF1R,2,1,6.219844,5,,5.981337e-02
TP53->-IGF1R,2,1,6.166667,5,,2.004774e-02
GATA3->-ESR1,2,1,6.166667,5,,9.642656e-01
PIK3CA->-PLK2,2,1,6.000000,5,,9.508773e-02
MGA->-PIK3CA,2,1,6.000000,5,,7.940931e-01
PTEN->-SF3B1,2,1,5.904762,5,,3.193359e-01
PIK3CA->-ALK,2,1,5.900576,5,,1.646744e-01
TBX3->-TP53,2,1,5.750000,5,,9.204723e-01
PIK3CA->-BAP1,2,1,5.666667,5,,1.875000e-01
PIK3CA->-TET1,2,1,5.666667,5,,2.608923e-01
TP53->-KDM5A,2,1,5.665753,5,,4.218672e-02
TP53->-JAK3,2,1,5.665753,5,,5.155202e-02
PIK3CA->-PARP1,2,1,5.500000,5,,4.483493e-02
PIK3CA->-ATRX,2,1,5.500000,5,,4.804411e-01
PIK3CA->-HIST1H1C,2,1,5.500000,5,,1.571592e-01
STAG2->-PIK3CA,2,1,5.500000,5,,7.281208e-01
TP53->-TERT,2,1,5.500000,5,,1.048777e-01
ARID2->-GATA3,2,1,5.500000,5,,1.468750e-01
TP53->-MAP3K13,2,1,5.500000,5,,4.688037e-02
PIK3CA->-SETD2,2,1,5.500000,5,,4.884357e-01
KMT2C->-ARID1A,2,1,5.470588,5,,7.377778e-01
PIK3CA->-EP300,2,1,5.451220,5,,3.664417e-01
TP53->-XPO1,2,1,5.359794,5,,3.158782e-02
MAP3K1->-NCOR1,2,1,5.333333,5,,3.756896e-01
PIK3CA->-TET2,2,1,5.333333,5,,3.619172e-01
TP53->-ERBB4,2,1,5.000000,5,,2.827233e-02
TP53->-PBRM1,2,1,5.000000,5,,1.429102e-01
PIK3CA->-ERCC4,2,1,5.000000,5,,2.340485e-02
ARID2->-ARID1A,2,1,5.000000,5,,2.541004e-01
ERBB2->-TBX3,2,1,5.000000,5,,2.051389e-01
MAP3K1->-NOTCH4,2,1,5.000000,5,,1.627106e-02
MEN1->-KMT2C,2,1,5.000000,5,,6.188629e-02
TP53->-ERBB2,2,1,5.000000,5,,5.161166e-01
ERBB2->-KMT2C,2,1,5.000000,5,,1.583121e-01
TP53->-PARP1,2,1,5.000000,5,,1.240320e-02
TP53->-AXIN2,2,1,5.000000,5,,2.025425e-03
TP53->-GLI1,2,1,5.000000,5,,3.950870e-03
NCOR1->-MED12,2,1,5.000000,5,,1.517213e-02
PIK3CA->-BLM,2,1,5.000000,5,,6.408020e-02
KMT2C->-CDH1,2,1,5.000000,5,,9.997121e-01
TP53->-POLD1,2,1,5.000000,5,,2.906921e-03
AKT1->-NOTCH2,2,1,5.000000,5,,3.627051e-03
KMT2D->-PIK3CA,2,1,5.000000,5,,9.765603e-01
AKT1->-KMT2C,2,1,5.000000,5,,1.714698e-01
ARID1B->-PIK3CA,2,1,5.000000,5,,1.919209e-01
GPS2->-PIK3CA,2,1,5.000000,5,,2.292993e-01
CDH1->-NSD1,2,1,5.000000,5,,2.688746e-02
CHEK2->-PIK3CA,2,1,5.000000,5,,8.237492e-02
GATA3->-EGFR,2,1,5.000000,5,,3.125000e-02
TP53->-EPHA7,2,1,5.000000,5,,3.462910e-02
TP53->-BRD4,2,1,5.000000,5,,1.685680e-02
TP53->-TCF7L2,2,1,5.000000,5,,1.984151e-02
ESR1->-MAP3K1,2,1,5.000000,5,,4.887803e-01
NF1->-PIK3R1,2,1,5.000000,5,,1.423026e-01
CREBBP->-KMT2C,2,1,5.000000,5,,5.380456e-02
CDH1->-IKZF1,2,1,5.000000,5,,1.562500e-02
GATA3->-TBX3,2,1,5.000000,5,,1.188155e-01
CDH1->-MED12,2,1,5.000000,5,,8.265772e-02
PIK3CA->-TERT,2,1,5.000000,5,,1.149561e-02
PIK3CA->-GRIN2A,2,1,5.000000,5,,1.314484e-01
FOXA1->-GATA3,2,1,5.000000,5,,4.498698e-01
ERBB2->-TP53,2,1,5.000000,5,,5.155466e-01
ERBB2->-RUNX1,2,1,5.000000,5,,1.875000e-01
TP53->-CEBPA,2,1,5.000000,5,,2.083333e-02
NCOR1->-RUNX1,2,1,5.000000,5,,3.632812e-01
TP53->-JAK1,2,1,5.000000,5,,2.873765e-01
NCOR1->-CDH1,2,1,5.000000,5,,9.923574e-01
MAP2K4->-PTEN,2,1,5.000000,5,,2.635910e-01
TP53->-CIC,2,1,5.000000,5,,8.903885e-02
TP53->-SMARCA4,2,1,5.000000,5,,1.747591e-01
PIK3CA->-KRAS,2,1,5.000000,5,,2.298210e-01
TP53->-PIK3R2,2,1,5.000000,5,,1.388889e-02
RUNX1->-TP53,2,1,5.000000,5,,9.789317e-01
PTPRS->-PIK3CA,2,1,5.000000,5,,4.995384e-01
TP53->-TET1,2,1,5.000000,5,,8.426339e-02
CBFB->-NCOR1,2,1,5.000000,5,,2.722222e-02
CDH1->-DNMT1,2,1,5.000000,5,,3.125000e-02
CDH1->-XPO1,2,1,5.000000,5,,3.113678e-02
AKT1->-MAP2K4,2,1,5.000000,5,,9.077381e-02
PIK3CA->-GLI1,2,1,5.000000,5,,8.890031e-03
CBFB->-AKT1,2,1,5.000000,5,,2.715326e-01
PIK3CA->-BRIP1,2,1,5.000000,5,,3.824651e-02
ARID1A->-IKZF1,2,1,5.000000,5,,1.210877e-02
TP53->-RAF1,2,1,5.000000,5,,2.420032e-03
TP53->-MET,2,1,5.000000,5,,4.696771e-03
CDH1->-STAG2,2,1,5.000000,5,,2.149893e-02
PIK3R1->-TP53,2,1,5.000000,5,,9.657363e-01
CDH1->-RAD50,2,1,5.000000,5,,1.883533e-02
PTEN->-GRIN2A,2,1,5.000000,5,,1.124239e-02
TP53->-IRF4,2,1,5.000000,5,,6.555297e-03
TP53->-TSC1,2,1,5.000000,5,,8.959378e-02
TP53->-ARAF,2,1,5.000000,5,,2.328391e-02
TP53->-TRAF2,2,1,5.000000,5,,9.160497e-03
TP53->-KIT,2,1,5.000000,5,,2.843015e-03
PIK3CA->-DNMT1,2,1,5.000000,5,,1.240563e-02
TP53->-FGFR4,2,1,5.000000,5,,2.556370e-03
