pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
TP53->-PIK3C2G,2,1,7.000000,7,1.666667e-03,
PIK3CA->-PIK3C2G TP53->-PIK3C2G TP53->-PIK3CA,3,3,2.000000,2,1.259163e-01,
PIK3CA->-PIK3C2G PIK3CA->-TP53 TP53->-PIK3C2G,3,3,2.000000,2,1.259163e-01,
PTEN->-PIK3R1,2,1,7.000000,7,2.672053e-02,
PTEN->-PIK3R1 TP53->-PIK3R1 TP53->-PTEN,3,3,4.000000,4,3.582451e-04,
TP53->-KDM6A,2,1,7.000000,7,7.577211e-02,
TP53->-GRIN2A,2,1,7.000000,7,3.906250e-03,
CBFB->-CDH1,2,1,7.000000,7,9.020403e-01,
CBFB->-CDH1 CBFB->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,4.573412e-01,
MAP2K4->-TP53,2,1,7.000000,7,7.745400e-01,
MAP2K4->-PIK3CA MAP2K4->-TP53 PIK3CA->-TP53,3,3,2.000000,2,2.100427e-01,
PIK3CA->-ARID5B,2,1,7.000000,7,2.137911e-02,
PIK3CA->-ARID5B TP53->-ARID5B TP53->-PIK3CA,3,3,2.000000,2,9.098904e-02,
ANKRD11->-ARID5B,2,1,2.000000,2,2.032020e-01,
PIK3CA->-ARID5B PIK3CA->-TP53 TP53->-ARID5B,3,3,2.000000,2,9.098904e-02,
CDH1->-SETD2,2,1,7.000000,7,6.250000e-03,
BRCA1->-SETD2 CDH1->-BRCA1 CDH1->-SETD2 TP53->-BRCA1 TP53->-CDH1 TP53->-SETD2,4,6,2.000000,2,1.736111e-03,
PIK3CA->-MDC1,2,1,7.000000,7,1.545224e-01,
PIK3CA->-MDC1 PIK3CA->-TP53 TP53->-MDC1,3,3,3.000000,3,5.280503e-02,
TP53->-INSR,2,1,7.000000,7,1.022569e-02,
CDH1->-KMT2A,2,1,7.000000,7,3.495519e-02,
TP53->-BCOR,2,1,7.000000,7,1.860119e-03,
RB1->-PIK3CA,2,1,7.000000,7,8.770205e-01,
PIK3CA->-MGA,2,1,7.000000,7,5.785372e-01,
TP53->-PALB2,2,1,7.000000,7,1.708413e-02,
TP53->-PDGFRA,2,1,7.000000,7,1.566667e-02,
PIK3CA->-EPHA5,2,1,7.000000,7,2.458162e-02,
PIK3CA->-EPHA5 TP53->-EPHA5 TP53->-PIK3CA,3,3,3.000000,3,2.194582e-02,
CDKN1B->-PIK3CA,2,1,7.000000,7,7.723868e-01,
MAP2K4->-GATA3,2,1,7.000000,7,6.368271e-02,
MAP2K4->-GATA3 MAP2K4->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.740079e-02,
PIK3CA->-BCOR,2,1,7.000000,7,1.236744e-01,
PIK3CA->-BCOR PIK3CA->-PTEN PIK3CA->-TP53 PTEN->-BCOR TP53->-BCOR TP53->-PTEN,4,6,2.000000,2,1.659714e-03,
PIK3CA->-ATRX,2,1,6.000000,6,2.530382e-01,
NOTCH1->-PIK3CA,2,1,6.000000,6,5.178563e-01,
ESR1->-ARID1A,2,1,6.000000,6,2.292621e-01,
ESR1->-ARID1A PIK3CA->-ARID1A PIK3CA->-ESR1,3,3,3.000000,3,8.453208e-03,
TP53->-DOT1L,2,1,6.000000,6,2.944775e-02,
TP53->-PIK3CB,2,1,6.000000,6,5.867347e-03,
PIK3CA->-EPHB1,2,1,6.000000,6,6.212798e-02,
PIK3CA->-EPHB1 TP53->-EPHB1 TP53->-PIK3CA,3,3,2.000000,2,1.306196e-01,
PIK3CA->-EPHB1 PIK3CA->-TP53 TP53->-EPHB1,3,3,2.000000,2,1.306196e-01,
ATRX->-EPHB1 PIK3CA->-ATRX PIK3CA->-EPHB1,3,3,2.000000,2,2.714184e-02,
HNF1A->-EPHB1,2,1,2.000000,2,2.480159e-01,
CDH1->-EPHB1 CDH1->-PIK3CA PIK3CA->-EPHB1,3,3,3.000000,3,1.620370e-02,
ARID1A->-KMT2C,2,1,6.000000,6,5.867638e-01,
ARID1A->-KMT2C ARID1A->-NCOR1 KMT2C->-NCOR1 PIK3CA->-ARID1A PIK3CA->-KMT2C PIK3CA->-NCOR1,4,6,2.000000,2,5.063657e-03,
ARID1A->-KMT2C CDH1->-ARID1A CDH1->-KMT2C,3,3,2.000000,2,5.601343e-02,
CDH1->-FOXA1 CDH1->-KMT2C FOXA1->-KMT2C,3,3,2.000000,2,7.407407e-02,
ARID1A->-KMT2C ARID1A->-PIK3CA PIK3CA->-KMT2C,3,3,2.000000,2,3.699195e-01,
STK11->-PIK3CA,2,1,6.000000,6,2.490809e-01,
PIK3CA->-ANKRD11,2,1,6.000000,6,2.300517e-01,
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.000000,3,1.557450e-02,
PIK3CA->-HIST1H1C,2,1,6.000000,6,5.288743e-02,
PIK3CA->-TET1,2,1,6.000000,6,1.440515e-01,
STAG2->-PIK3CA,2,1,6.000000,6,5.565798e-01,
PIK3CA->-ALK,2,1,6.000000,6,1.007813e-01,
CDH1->-RICTOR,2,1,6.000000,6,1.270012e-02,
CDH1->-PIK3CA CDH1->-RICTOR PIK3CA->-RICTOR,3,3,3.000000,3,1.280180e-02,
AKT1->-MAP3K1,2,1,6.000000,6,3.593750e-02,
KDM5C->-PIK3CA,2,1,6.000000,6,2.995573e-01,
ZFHX3->-PIK3CA,2,1,6.000000,6,7.328680e-01,
PIK3CA->-MTOR,2,1,6.000000,6,6.260248e-02,
PIK3CA->-MTOR PIK3CA->-TP53 TP53->-MTOR,3,3,3.000000,3,8.739607e-04,
MAP3K1->-TP53,2,1,6.000000,6,9.991322e-01,
MAP3K1->-ERBB3,2,1,6.000000,6,3.113250e-02,
PIK3CA->-PLK2,2,1,6.000000,6,3.644032e-02,
PIK3CA->-ROS1,2,1,6.000000,6,2.672610e-01,
KMT2C->-ARID1A,2,1,6.000000,6,5.867638e-01,
KMT2C->-ARID1A PIK3CA->-ARID1A PIK3CA->-KMT2C,3,3,2.000000,2,3.699195e-01,
KMT2C->-ARID1A KMT2C->-PIK3CA PIK3CA->-ARID1A,3,3,2.000000,2,3.699195e-01,
GATA3->-ARID1A KMT2C->-ARID1A KMT2C->-GATA3,3,3,2.000000,2,2.777778e-02,
PIK3CA->-ERBB3,2,1,6.000000,6,3.812525e-01,
PIK3CA->-ERBB3 TP53->-ERBB3 TP53->-PIK3CA,3,3,2.000000,2,8.152392e-02,
MAP3K1->-ERBB3 MAP3K1->-PIK3CA PIK3CA->-ERBB3,3,3,2.000000,2,1.857645e-01,
ATM->-GATA3,2,1,6.000000,6,1.132102e-01,
ATM->-GATA3 ATM->-PIK3CA GATA3->-PIK3CA,3,3,2.000000,2,4.292929e-02,
ATM->-SPEN,2,1,2.000000,2,8.342548e-01,
PIK3CA->-NUP93,2,1,6.000000,6,4.910714e-02,
GATA3->-KMT2C,2,1,6.000000,6,8.361146e-01,
TP53->-HNF1A,2,1,6.000000,6,7.430679e-02,
TP53->-JAK3,2,1,6.000000,6,3.706605e-02,
TP53->-KDM5A,2,1,6.000000,6,1.247259e-02,
TP53->-PIK3CG,2,1,6.000000,6,3.882058e-02,
CDH1->-ATRX,2,1,6.000000,6,6.052632e-02,
CDH1->-ATRX CDH1->-PIK3CA PIK3CA->-ATRX,3,3,3.000000,3,1.620370e-02,
TP53->-STK11,2,1,6.000000,6,5.436581e-02,
TP53->-RECQL4,2,1,6.000000,6,6.462597e-02,
PIK3CA->-AR,2,1,6.000000,6,2.286659e-01,
TP53->-TP63,2,1,6.000000,6,1.041667e-02,
TP53->-IGF1R,2,1,6.000000,6,8.100000e-03,
PIK3CA->-IGF1R TP53->-IGF1R TP53->-PIK3CA,3,3,3.000000,3,5.787037e-04,
MGA->-PIK3CA,2,1,6.000000,6,7.649786e-01,
KMT2C->-NCOR1,2,1,6.000000,6,1.132102e-01,
KMT2C->-NCOR1 PIK3CA->-KMT2C PIK3CA->-NCOR1,3,3,4.000000,4,3.343621e-03,
CDH1->-KMT2C CDH1->-NCOR1 KMT2C->-NCOR1,3,3,3.000000,3,3.549383e-02,
MAP3K1->-NCOR1,2,1,6.000000,6,2.537686e-01,
MAP3K1->-NCOR1 MAP3K1->-PIK3CA NCOR1->-PIK3CA,3,3,2.000000,2,2.498285e-01,
PIK3CA->-STAG2,2,1,6.000000,6,5.565798e-01,
PIK3CA->-STAG2 TP53->-PIK3CA TP53->-STAG2,3,3,2.000000,2,8.225385e-02,
CDH1->-PIK3CA CDH1->-STAG2 PIK3CA->-STAG2,3,3,2.000000,2,1.149349e-01,
PIK3CA->-TET2,2,1,6.000000,6,2.393229e-01,
PIK3CA->-NOTCH1,2,1,6.000000,6,5.178563e-01,
PIK3CA->-NOTCH1 TP53->-NOTCH1 TP53->-PIK3CA,3,3,2.000000,2,8.854167e-02,
TP53->-SOX17,2,1,6.000000,6,5.655864e-02,
CDH1->-RB1,2,1,6.000000,6,9.359375e-02,
CDH1->-RB1 CDH1->-TP53 TP53->-RB1,3,3,2.000000,2,1.319444e-01,
CDH1->-RB1 TP53->-CDH1 TP53->-RB1,3,3,2.000000,2,1.319444e-01,
PIK3CA->-BRCA1,2,1,6.000000,6,1.768133e-01,
PIK3CA->-BRCA1 PIK3CA->-TP53 TP53->-BRCA1,3,3,2.000000,2,7.273065e-02,
GATA3->-ESR1,2,1,6.000000,6,9.328306e-01,
GATA3->-ESR1 GATA3->-PIK3CA PIK3CA->-ESR1,3,3,2.000000,2,4.263322e-01,
MAP3K1->-TBX3,2,1,6.000000,6,1.958250e-01,
MAP3K1->-PIK3CA MAP3K1->-TBX3 PIK3CA->-TBX3,3,3,2.000000,2,1.911123e-01,
GATA3->-PIK3CA GATA3->-TBX3 PIK3CA->-TBX3,3,3,2.000000,2,1.540257e-01,
PIK3CA->-CIC,2,1,6.000000,6,1.562500e-02,
TP53->-MGA,2,1,6.000000,6,9.151685e-02,
PIK3CA->-MGA TP53->-MGA TP53->-PIK3CA,3,3,3.000000,3,4.836225e-02,
PIK3CA->-MST1R,2,1,6.000000,6,4.050926e-03,
TP53->-DNMT3A,2,1,6.000000,6,1.079695e-01,
TP53->-KDR,2,1,6.000000,6,1.195674e-01,
PIK3CA->-KDR TP53->-KDR TP53->-PIK3CA,3,3,2.000000,2,2.219158e-01,
PIK3CA->-KDR PIK3CA->-TP53 TP53->-KDR,3,3,3.000000,3,4.614516e-02,
PIK3CA->-FGFR2,2,1,6.000000,6,4.741567e-02,
PIK3CA->-SETD2,2,1,6.000000,6,3.280920e-01,
ARID1A->-PIK3CA ARID1A->-SETD2 CDH1->-ARID1A CDH1->-PIK3CA CDH1->-SETD2 PIK3CA->-SETD2,4,6,2.000000,2,5.063657e-03,
GATA3->-CDKN1B,2,1,6.000000,6,1.562500e-02,
CDKN1B->-PIK3CA GATA3->-CDKN1B GATA3->-PIK3CA,3,3,2.000000,2,1.319444e-01,
CBFB->-TP53,2,1,6.000000,6,1.178125e-01,
CBFB->-PIK3CA CBFB->-TP53 TP53->-PIK3CA,3,3,3.000000,3,2.584877e-02,
CDH1->-PTCH1,2,1,6.000000,6,6.009745e-02,
CDH1->-PIK3CA CDH1->-PTCH1 PIK3CA->-PTCH1,3,3,2.000000,2,1.250511e-01,
TP53->-RPTOR,2,1,6.000000,6,3.229167e-02,
PIK3CA->-SMAD4,2,1,6.000000,6,1.056250e-01,
PTEN->-ARID1A,2,1,6.000000,6,4.347718e-02,
ESR1->-CDH1,2,1,6.000000,6,9.649475e-01,
TP53->-NBN,2,1,6.000000,6,7.291667e-03,
PIK3CA->-CBFB,2,1,6.000000,6,9.999970e-01,
TP53->-RAD50,2,1,6.000000,6,2.270643e-02,
PIK3CA->-RAD50 TP53->-PIK3CA TP53->-RAD50,3,3,2.000000,2,4.209651e-02,
PIK3CA->-RAD50 PIK3CA->-TP53 TP53->-RAD50,3,3,2.000000,2,4.209651e-02,
TP53->-NOTCH3,2,1,6.000000,6,3.651620e-02,
KMT2C->-FAT1,2,1,6.000000,6,2.137630e-01,
KMT2C->-FAT1 PIK3CA->-FAT1 PIK3CA->-KMT2C,3,3,2.000000,2,2.040140e-01,
PIK3CA->-APC,2,1,6.000000,6,3.055011e-01,
PIK3CA->-APC PIK3CA->-TP53 TP53->-APC,3,3,4.000000,4,2.019339e-03,
APC->-NCOR1 CDH1->-APC CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-APC PIK3CA->-NCOR1,4,6,2.000000,2,1.736111e-03,
TET1->-ARID1A,2,1,5.000000,5,2.232143e-02,
ARID1A->-FAT1,2,1,5.000000,5,6.144525e-02,
ESR1->-FAT1,2,1,5.000000,5,6.995683e-02,
ESR1->-FAT1 PIK3CA->-ESR1 PIK3CA->-FAT1,3,3,2.000000,2,5.820106e-02,
MEN1->-KMT2C,2,1,5.000000,5,7.163383e-02,
KMT2C->-GATA3 MEN1->-GATA3 MEN1->-KMT2C,3,3,2.000000,2,2.777778e-02,
TP53->-RAF1,2,1,5.000000,5,9.953535e-03,
TP53->-TSC1,2,1,5.000000,5,1.475073e-01,
CDH1->-NSD1,2,1,5.000000,5,2.902422e-02,
CDH1->-NSD1 CDH1->-TP53 TP53->-NSD1,3,3,2.000000,2,2.777778e-02,
CDH1->-FOXA1 CDH1->-NSD1 CDH1->-PIK3CA NSD1->-FOXA1 PIK3CA->-FOXA1 PIK3CA->-NSD1,4,6,2.000000,2,1.736111e-03,
PIK3CA->-GLI1,2,1,5.000000,5,2.384768e-02,
CBFB->-AKT1,2,1,5.000000,5,3.404948e-01,
CBFB->-ARID1A,2,1,5.000000,5,2.708333e-02,
CHEK2->-PIK3CA,2,1,5.000000,5,8.296784e-02,
GATA3->-EGFR,2,1,5.000000,5,3.125000e-02,
PIK3CA->-EGFR,2,1,5.000000,5,5.833333e-02,
GATA3->-EGFR GATA3->-PIK3CA PIK3CA->-EGFR,3,3,2.000000,2,2.777778e-02,
TP53->-KIT,2,1,5.000000,5,1.088582e-02,
PIK3CA->-BRIP1,2,1,5.000000,5,4.960317e-02,
ARID1A->-GRIN2A,2,1,5.000000,5,2.291667e-02,
TP53->-EPHA7,2,1,5.000000,5,6.196442e-02,
SPEN->-PIK3CA,2,1,5.000000,5,9.658142e-01,
TP53->-BRD4,2,1,5.000000,5,5.729167e-02,
PIK3CA->-NOTCH3,2,1,5.000000,5,1.407407e-01,
PIK3CA->-JAK3,2,1,5.000000,5,1.473094e-01,
TP53->-HIST1H3B,2,1,5.000000,5,5.127895e-02,
TP53->-RFWD2,2,1,5.000000,5,7.570201e-02,
PIK3CA->-RFWD2,2,1,5.000000,5,2.470095e-01,
TP53->-TCF7L2,2,1,5.000000,5,2.839052e-02,
TP53->-AR,2,1,5.000000,5,2.455357e-02,
PIK3CA->-AR PIK3CA->-TP53 TP53->-AR,3,3,3.000000,3,4.629630e-03,
PIK3CA->-EP300,2,1,5.000000,5,4.264187e-01,
ESR1->-MAP3K1,2,1,5.000000,5,5.315505e-01,
ESR1->-MAP3K1 PIK3CA->-ESR1 PIK3CA->-MAP3K1,3,3,2.000000,2,2.799694e-01,
MEN1->-ARID1A,2,1,5.000000,5,3.125000e-02,
MEN1->-ARID1A MEN1->-PIK3CA PIK3CA->-ARID1A,3,3,2.000000,2,7.407407e-02,
KMT2C->-ARID1A MEN1->-ARID1A MEN1->-KMT2C,3,3,2.000000,2,7.407407e-02,
KMT2C->-CDH1,2,1,5.000000,5,9.998929e-01,
TBX3->-TP53,2,1,5.000000,5,9.628629e-01,
TBX3->-PIK3CA TBX3->-TP53 TP53->-PIK3CA,3,3,2.000000,2,2.572441e-01,
TP53->-ARAF,2,1,5.000000,5,4.263185e-02,
TP53->-INPP4B,2,1,5.000000,5,5.241618e-02,
TP53->-MET,2,1,5.000000,5,1.263889e-02,
TP53->-MAP3K13,2,1,5.000000,5,1.249127e-01,
TP53->-TERT,2,1,5.000000,5,1.550514e-01,
PTEN->-SF3B1,2,1,5.000000,5,3.460286e-01,
PIK3CA->-SF3B1 PTEN->-PIK3CA PTEN->-SF3B1,3,3,2.000000,2,8.854167e-02,
CREBBP->-PIK3CA,2,1,5.000000,5,9.117140e-01,
PIK3CA->-DNMT1,2,1,5.000000,5,2.519231e-02,
PTEN->-GATA3,2,1,5.000000,5,2.561921e-01,
PTEN->-GATA3 TP53->-GATA3 TP53->-PTEN,3,3,2.000000,2,1.335152e-02,
CDH1->-AR,2,1,5.000000,5,9.134615e-02,
TP53->-FGFR4,2,1,5.000000,5,1.250000e-02,
NCOR1->-MED12,2,1,5.000000,5,1.925223e-02,
NCOR1->-MED12 TP53->-MED12 TP53->-NCOR1,3,3,3.000000,3,7.198365e-03,
NCOR1->-MED12 NCOR1->-PIK3CA PIK3CA->-MED12,3,3,2.000000,2,5.753968e-02,
NF1->-PIK3R1,2,1,5.000000,5,2.182158e-01,
NF1->-PIK3R1 TP53->-NF1 TP53->-PIK3R1,3,3,2.000000,2,1.319444e-01,
NF1->-PIK3R1 PTEN->-NF1 PTEN->-PIK3R1,3,3,2.000000,2,1.255144e-01,
TP53->-AXIN2,2,1,5.000000,5,7.486111e-03,
CREBBP->-KMT2C,2,1,5.000000,5,7.874668e-02,
CREBBP->-KMT2C TP53->-CREBBP TP53->-KMT2C,3,3,2.000000,2,6.046646e-02,
CREBBP->-KMT2C PIK3CA->-CREBBP PIK3CA->-KMT2C,3,3,3.000000,3,2.318346e-02,
CDH1->-CREBBP CDH1->-KMT2C CDH1->-PIK3CA CREBBP->-KMT2C PIK3CA->-CREBBP PIK3CA->-KMT2C,4,6,2.000000,2,5.882393e-03,
ARID1A->-CREBBP ARID1A->-KMT2C CREBBP->-KMT2C,3,3,2.000000,2,1.694139e-02,
CDH1->-RFWD2,2,1,5.000000,5,1.591654e-01,
ARID1A->-CDH1,2,1,5.000000,5,9.950923e-01,
ARID1A->-CDH1 ARID1A->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,6.830289e-01,
CDH1->-STAG2,2,1,5.000000,5,2.540025e-02,
ERBB2->-MAP3K1,2,1,5.000000,5,1.765692e-01,
ERBB2->-MAP3K1 ERBB2->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,7.407407e-02,
TP53->-ERBB2,2,1,5.000000,5,5.535265e-01,
CDH1->-ERBB2 CDH1->-TP53 TP53->-ERBB2,3,3,2.000000,2,2.435375e-01,
TP53->-PBRM1,2,1,5.000000,5,2.102188e-01,
CDH1->-IKZF1,2,1,5.000000,5,3.125000e-02,
TP53->-POLD1,2,1,5.000000,5,8.125000e-03,
SPEN->-GATA3,2,1,5.000000,5,7.228592e-01,
TP53->-PAK7,2,1,5.000000,5,2.453704e-02,
GATA3->-TBX3,2,1,5.000000,5,1.393825e-01,
GATA3->-PIK3CA GATA3->-TBX3 TBX3->-PIK3CA,3,3,2.000000,2,1.540257e-01,
GATA3->-TBX3 MAP3K1->-GATA3 MAP3K1->-TBX3,3,3,2.000000,2,9.837963e-02,
CDH1->-MED12,2,1,5.000000,5,8.728372e-02,
CDH1->-MED12 PIK3CA->-CDH1 PIK3CA->-MED12,3,3,2.000000,2,1.644227e-01,
PIK3CA->-TERT,2,1,5.000000,5,5.000000e-02,
PIK3R1->-TP53,2,1,5.000000,5,9.873518e-01,
ERBB2->-KMT2C,2,1,5.000000,5,2.046259e-01,
CDH1->-ATR CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-ATR ERBB2->-PIK3CA PIK3CA->-ATR,4,6,2.000000,2,1.072689e-03,
CDH1->-ATR CDH1->-ERBB2 CDH1->-KMT2C ERBB2->-ATR ERBB2->-KMT2C KMT2C->-ATR,4,6,2.000000,2,1.072689e-03,
CDH1->-KMT2C ERBB2->-CDH1 ERBB2->-KMT2C,3,3,2.000000,2,1.773454e-01,
KMT2C->-PARP1 TP53->-KMT2C TP53->-PARP1,3,3,2.000000,2,1.961321e-02,
ERBB2->-KMT2C ERBB2->-PARP1 ERBB2->-PIK3CA KMT2C->-PARP1 PIK3CA->-KMT2C PIK3CA->-PARP1,4,6,2.000000,2,1.072689e-03,
TP53->-XPO1,2,1,5.000000,5,7.175077e-02,
MAP3K1->-NOTCH4,2,1,5.000000,5,2.320906e-02,
MAP3K1->-NOTCH4 TP53->-MAP3K1 TP53->-NOTCH4,3,3,2.000000,2,1.556588e-02,
MAP3K1->-NOTCH4 MAP3K1->-PIK3CA PIK3CA->-NOTCH4,3,3,2.000000,2,1.065030e-01,
MAP3K1->-NOTCH4 MAP3K1->-TRAF2 NOTCH4->-TRAF2 PIK3CA->-MAP3K1 PIK3CA->-NOTCH4 PIK3CA->-TRAF2,4,6,2.000000,2,7.417441e-04,
PIK3CA->-GRIN2A,2,1,5.000000,5,1.527778e-01,
NF1->-CDH1,2,1,5.000000,5,8.540255e-01,
CDH1->-PIK3CA NF1->-CDH1 NF1->-PIK3CA,3,3,2.000000,2,4.356349e-01,
NF1->-CDH1 NF1->-PIK3CA PIK3CA->-CDH1,3,3,2.000000,2,4.356349e-01,
FOXA1->-GATA3,2,1,5.000000,5,4.498698e-01,
FOXA1->-GATA3 FOXA1->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,9.722222e-02,
CDH1->-RAD50,2,1,5.000000,5,2.359111e-02,
CDH1->-PIK3CA CDH1->-RAD50 PIK3CA->-RAD50,3,3,2.000000,2,6.046646e-02,
CDH1->-RAD50 TP53->-CDH1 TP53->-RAD50,3,3,2.000000,2,1.961321e-02,
TP53->-PARP1,2,1,5.000000,5,2.201355e-02,
PIK3CA->-PARP1,2,1,5.000000,5,6.019323e-02,
PIK3CA->-PARP1 PIK3CA->-TP53 TP53->-PARP1,3,3,2.000000,2,6.046646e-02,
TP53->-PTCH1,2,1,5.000000,5,1.214198e-01,
PIK3CA->-PTCH1 PIK3CA->-TP53 TP53->-PTCH1,3,3,2.000000,2,1.237578e-01,
ERBB2->-TP53,2,1,5.000000,5,5.535265e-01,
AKT1->-NOTCH2,2,1,5.000000,5,1.015873e-02,
ERBB2->-RUNX1,2,1,5.000000,5,2.265625e-01,
CDH1->-ERBB2 CDH1->-RUNX1 ERBB2->-RUNX1,3,3,2.000000,2,1.962449e-01,
TP53->-CEBPA,2,1,5.000000,5,2.083333e-02,
NCOR1->-RUNX1,2,1,5.000000,5,3.632812e-01,
NCOR1->-RUNX1 PIK3CA->-NCOR1 PIK3CA->-RUNX1,3,3,2.000000,2,2.632245e-01,
NCOR1->-PIK3CA NCOR1->-RUNX1 PIK3CA->-RUNX1,3,3,2.000000,2,2.632245e-01,
ARID2->-GATA3,2,1,5.000000,5,1.953125e-01,
ARID2->-ARID1A,2,1,5.000000,5,3.081710e-01,
ARID2->-ARID1A TP53->-ARID1A TP53->-ARID2,3,3,2.000000,2,7.301418e-02,
EPHA5->-ARID1A,2,1,2.000000,2,4.980159e-01,
TP53->-JAK1,2,1,5.000000,5,3.271701e-01,
NCOR1->-CDH1,2,1,5.000000,5,9.931590e-01,
NCOR1->-CDH1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,3.589096e-01,
CDH1->-RUNX1 NCOR1->-CDH1 NCOR1->-RUNX1,3,3,2.000000,2,1.319444e-01,
PIK3CA->-BAP1,2,1,5.000000,5,1.875000e-01,
PIK3CA->-BAP1 PIK3CA->-TP53 TP53->-BAP1,3,3,2.000000,2,2.777778e-02,
KMT2D->-PIK3CA,2,1,5.000000,5,9.875090e-01,
CDH1->-KMT2D CDH1->-PIK3CA KMT2D->-PIK3CA,3,3,2.000000,2,2.529305e-01,
PTEN->-GRIN2A,2,1,5.000000,5,3.125000e-02,
ARID1A->-GRIN2A PTEN->-ARID1A PTEN->-GRIN2A,3,3,2.000000,2,2.777778e-02,
BRCA2->-GRIN2A PTEN->-BRCA2 PTEN->-GRIN2A,3,3,2.000000,2,2.777778e-02,
PIK3CA->-GRIN2A PTEN->-GRIN2A PTEN->-PIK3CA,3,3,2.000000,2,7.407407e-02,
MAP2K4->-PTEN,2,1,5.000000,5,3.575247e-01,
GATA3->-CREBBP,2,1,5.000000,5,1.909722e-02,
CREBBP->-MAP3K1 GATA3->-CREBBP GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-CREBBP PIK3CA->-MAP3K1,4,6,2.000000,2,1.736111e-03,
TP53->-GLI1,2,1,5.000000,5,6.326936e-03,
TP53->-CIC,2,1,5.000000,5,9.418403e-02,
PIK3CA->-CIC TP53->-CIC TP53->-PIK3CA,3,3,2.000000,2,7.407407e-02,
TP53->-IRF4,2,1,5.000000,5,1.111111e-02,
TP53->-SMARCA4,2,1,5.000000,5,2.256324e-01,
TP53->-TRAF2,2,1,5.000000,5,1.370528e-02,
PIK3CA->-KRAS,2,1,5.000000,5,3.376886e-01,
PIK3CA->-BLM,2,1,5.000000,5,8.564645e-02,
TP53->-PIK3R2,2,1,5.000000,5,1.388889e-02,
PIK3CA->-ERCC4,2,1,5.000000,5,5.448718e-02,
ARID1A->-IKZF1,2,1,5.000000,5,3.125000e-02,
ARID1A->-IKZF1 ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-IKZF1 CDH1->-PIK3CA IKZF1->-PIK3CA,4,6,2.000000,2,1.736111e-03,
AKT1->-KMT2C,2,1,5.000000,5,2.202932e-01,
AKT1->-KMT2C AKT1->-TP53 TP53->-KMT2C,3,3,2.000000,2,3.935185e-02,
RUNX1->-TP53,2,1,5.000000,5,9.884491e-01,
PTPRS->-PIK3CA,2,1,5.000000,5,7.775196e-01,
PTPRS->-PIK3CA TP53->-PIK3CA TP53->-PTPRS,3,3,2.000000,2,1.480195e-01,
CDH1->-PIK3CA CDH1->-PTPRS PTPRS->-PIK3CA,3,3,2.000000,2,7.407407e-02,
TP53->-TET1,2,1,5.000000,5,8.705357e-02,
TP53->-ERBB4,2,1,5.000000,5,6.458333e-02,
CBFB->-NCOR1,2,1,5.000000,5,2.916667e-02,
CBFB->-NCOR1 CBFB->-PIK3CA NCOR1->-PIK3CA,3,3,2.000000,2,1.319444e-01,
CBFB->-NCOR1 CBFB->-TP53 TP53->-NCOR1,3,3,2.000000,2,1.203704e-01,
CDH1->-DNMT1,2,1,5.000000,5,3.125000e-02,
CDH1->-DNMT1 CDH1->-PIK3CA PIK3CA->-DNMT1,3,3,2.000000,2,2.777778e-02,
RHOA->-PIK3CA,2,1,5.000000,5,8.147321e-02,
CDH1->-XPO1,2,1,5.000000,5,3.125000e-02,
ARID1B->-PIK3CA,2,1,5.000000,5,2.688024e-01,
ARID1B->-PIK3CA TP53->-ARID1B TP53->-PIK3CA,3,3,2.000000,2,1.187316e-01,
AKT1->-MAP2K4,2,1,5.000000,5,9.821429e-02,
ERBB2->-TBX3,2,1,5.000000,5,2.422161e-01,
CDH1->-TBX3 ERBB2->-CDH1 ERBB2->-TBX3,3,3,2.000000,2,1.212545e-01,
GPS2->-PIK3CA,2,1,5.000000,5,2.665755e-01,
FAT1->-RICTOR,2,1,4.000000,4,1.701511e-01,
TET1->-FAT1,2,1,4.000000,4,2.982456e-01,
PIK3CA->-FAT1 PIK3CA->-TET1 TET1->-FAT1,3,3,2.000000,2,1.309292e-01,
PIK3CA->-FAT1 PIK3CA->-RB1 RB1->-FAT1,3,3,2.000000,2,1.309292e-01,
NCOR1->-FAT1 NCOR1->-TET1 TET1->-FAT1,3,3,2.000000,2,2.729045e-02,
ARID1A->-FAT1 TET1->-ARID1A TET1->-FAT1,3,3,2.000000,2,1.190476e-02,
TET1->-FAT1 TP53->-FAT1 TP53->-TET1,3,3,2.000000,2,4.761905e-02,
FAT1->-PIK3CA,2,1,4.000000,4,9.996206e-01,
FAT1->-PIK3CA FAT1->-RICTOR PIK3CA->-RICTOR,3,3,2.000000,2,1.150707e-01,
SETD2->-PIK3CA,2,1,4.000000,4,7.940207e-01,
